driver,driver_number,lap,lap_time,sector1,sector2,sector3,tyre,tyre_life,fresh_tyre,stint,position,pit_in,pit_out,speed_i1,speed_i2,speed_fl,speed_st,is_personal_best
TSU,22,22.0,90.004,17.953,38.667,33.384,HARD,22.0,True,1.0,3.0,,,283.0,296.0,211.0,303.0,True
TSU,22,23.0,91.428,17.88,38.971,34.577,HARD,23.0,True,1.0,4.0,,,283.0,303.0,211.0,301.0,False
TSU,22,24.0,91.462,18.094,38.931,34.437,HARD,24.0,True,1.0,5.0,,,285.0,282.0,210.0,292.0,False
TSU,22,25.0,90.072,17.968,38.665,33.439,HARD,25.0,True,1.0,5.0,,,288.0,302.0,210.0,308.0,False
TSU,22,26.0,90.113,17.919,38.743,33.451,HARD,26.0,True,1.0,5.0,,,285.0,296.0,210.0,307.0,False
TSU,22,27.0,90.14,18.009,38.674,33.457,HARD,27.0,True,1.0,5.0,,,284.0,298.0,211.0,305.0,False
TSU,22,28.0,89.949,17.875,38.706,33.368,HARD,28.0,True,1.0,5.0,,,284.0,298.0,212.0,305.0,True
TSU,22,29.0,90.834,17.878,38.679,34.277,HARD,29.0,True,1.0,6.0,,,284.0,295.0,209.0,303.0,False
TSU,22,30.0,90.772,18.077,38.946,33.749,HARD,30.0,True,1.0,6.0,,,288.0,301.0,210.0,308.0,False
TSU,22,31.0,90.057,17.963,38.626,33.468,HARD,31.0,True,1.0,6.0,,,287.0,302.0,210.0,307.0,False
TSU,22,32.0,91.781,17.863,38.729,35.189,HARD,32.0,True,1.0,6.0,6405.713,,285.0,299.0,,307.0,False
TSU,22,33.0,115.049,43.708,38.456,32.885,MEDIUM,1.0,True,2.0,18.0,,6432.647,285.0,292.0,213.0,304.0,False
TSU,22,34.0,88.572,17.743,38.098,32.731,MEDIUM,2.0,True,2.0,17.0,,,285.0,298.0,213.0,306.0,True
TSU,22,35.0,88.955,17.799,38.178,32.978,MEDIUM,3.0,True,2.0,17.0,,,286.0,301.0,213.0,308.0,False
TSU,22,36.0,89.428,17.751,38.103,33.574,MEDIUM,4.0,True,2.0,17.0,,,289.0,292.0,212.0,311.0,False
TSU,22,37.0,89.165,17.791,38.112,33.262,MEDIUM,5.0,True,2.0,16.0,,,293.0,298.0,212.0,326.0,False
TSU,22,38.0,89.165,17.736,38.315,33.114,MEDIUM,6.0,True,2.0,16.0,,,287.0,302.0,212.0,307.0,False
TSU,22,39.0,88.686,17.758,37.856,33.072,MEDIUM,7.0,True,2.0,15.0,,,292.0,300.0,213.0,338.0,False
TSU,22,40.0,88.827,17.627,38.368,32.832,MEDIUM,8.0,True,2.0,15.0,,,287.0,300.0,213.0,309.0,False
TSU,22,41.0,88.857,17.67,38.21,32.977,MEDIUM,9.0,True,2.0,15.0,,,290.0,303.0,213.0,308.0,False
TSU,22,42.0,89.016,17.693,38.417,32.906,MEDIUM,10.0,True,2.0,15.0,,,288.0,303.0,212.0,304.0,False
TSU,22,43.0,89.443,17.648,38.026,33.769,MEDIUM,11.0,True,2.0,13.0,,,291.0,322.0,212.0,336.0,False
TSU,22,44.0,88.557,17.693,37.915,32.949,MEDIUM,12.0,True,2.0,12.0,,,291.0,305.0,212.0,337.0,True
TSU,22,45.0,88.892,17.665,38.353,32.874,MEDIUM,13.0,True,2.0,12.0,,,286.0,299.0,214.0,307.0,False
TSU,22,46.0,88.843,17.597,38.354,32.892,MEDIUM,14.0,True,2.0,12.0,,,290.0,303.0,212.0,308.0,False
TSU,22,47.0,88.703,17.571,38.242,32.89,MEDIUM,15.0,True,2.0,12.0,,,290.0,302.0,212.0,309.0,False
TSU,22,48.0,88.96,17.678,38.34,32.942,MEDIUM,16.0,True,2.0,12.0,,,289.0,302.0,213.0,310.0,False
TSU,22,49.0,89.15,17.634,38.407,33.109,MEDIUM,17.0,True,2.0,12.0,,,293.0,303.0,212.0,310.0,False
TSU,22,50.0,89.278,17.75,38.498,33.03,MEDIUM,18.0,True,2.0,12.0,,,290.0,303.0,213.0,312.0,False
TSU,22,51.0,89.286,17.74,38.408,33.138,MEDIUM,19.0,True,2.0,12.0,,,292.0,304.0,211.0,312.0,False
TSU,22,52.0,89.978,17.69,38.683,33.605,MEDIUM,20.0,True,2.0,13.0,,,292.0,302.0,212.0,311.0,False
TSU,22,53.0,89.612,17.76,38.708,33.144,MEDIUM,21.0,True,2.0,13.0,,,292.0,304.0,213.0,312.0,False
TSU,22,54.0,89.474,17.602,38.516,33.356,MEDIUM,22.0,True,2.0,13.0,,,291.0,307.0,210.0,312.0,False
TSU,22,55.0,90.24,17.746,38.827,33.667,MEDIUM,23.0,True,2.0,14.0,,,291.0,313.0,213.0,303.0,False
TSU,22,56.0,90.003,17.791,38.73,33.482,MEDIUM,24.0,True,2.0,14.0,,,291.0,310.0,213.0,314.0,False
TSU,22,57.0,89.695,17.711,38.546,33.438,MEDIUM,25.0,True,2.0,14.0,,,290.0,303.0,213.0,313.0,False
TSU,22,58.0,89.566,17.69,38.459,33.417,MEDIUM,26.0,True,2.0,14.0,,,292.0,306.0,211.0,318.0,False
ANT,12,1.0,100.726,,39.754,36.43,HARD,1.0,True,1.0,17.0,,,286.0,317.0,210.0,302.0,False
ANT,12,2.0,91.715,18.611,38.218,34.886,HARD,2.0,True,1.0,17.0,,,289.0,306.0,209.0,327.0,True
ANT,12,3.0,90.492,18.513,38.017,33.962,HARD,3.0,True,1.0,17.0,,,289.0,322.0,210.0,331.0,True
ANT,12,4.0,90.524,18.076,38.076,34.372,HARD,4.0,True,1.0,17.0,,,289.0,305.0,209.0,329.0,False
ANT,12,5.0,90.707,18.406,38.297,34.004,HARD,5.0,True,1.0,17.0,,,290.0,307.0,209.0,327.0,False
ANT,12,6.0,90.26,18.243,38.178,33.839,HARD,6.0,True,1.0,17.0,,,284.0,306.0,210.0,318.0,True
ANT,12,7.0,90.308,18.231,38.146,33.931,HARD,7.0,True,1.0,17.0,,,288.0,309.0,208.0,324.0,False
ANT,12,8.0,90.441,18.278,38.196,33.967,HARD,8.0,True,1.0,16.0,,,288.0,316.0,209.0,317.0,False
ANT,12,9.0,90.028,18.22,38.264,33.544,HARD,9.0,True,1.0,15.0,,,286.0,306.0,208.0,317.0,True
ANT,12,10.0,90.088,18.106,38.132,33.85,HARD,10.0,True,1.0,15.0,,,288.0,310.0,210.0,317.0,False
ANT,12,11.0,90.655,18.294,38.203,34.158,HARD,11.0,True,1.0,15.0,,,287.0,311.0,207.0,316.0,False
ANT,12,12.0,91.066,18.338,38.398,34.33,HARD,12.0,True,1.0,15.0,,,290.0,311.0,208.0,313.0,False
ANT,12,13.0,90.976,18.303,38.384,34.289,HARD,13.0,True,1.0,15.0,,,290.0,307.0,208.0,315.0,False
ANT,12,14.0,91.109,18.366,38.383,34.36,HARD,14.0,True,1.0,15.0,,,290.0,311.0,209.0,314.0,False
ANT,12,15.0,90.93,18.19,38.419,34.321,HARD,15.0,True,1.0,12.0,,,289.0,314.0,208.0,316.0,False
ANT,12,16.0,91.12,18.34,38.437,34.343,HARD,16.0,True,1.0,11.0,,,290.0,312.0,208.0,316.0,False
ANT,12,17.0,91.12,18.258,38.343,34.519,HARD,17.0,True,1.0,8.0,,,290.0,307.0,208.0,318.0,False
ANT,12,18.0,91.805,18.311,39.12,34.374,HARD,18.0,True,1.0,8.0,,,291.0,315.0,210.0,275.0,False
ANT,12,19.0,91.119,18.018,39.003,34.098,HARD,19.0,True,1.0,9.0,,,290.0,310.0,209.0,296.0,False
ANT,12,20.0,91.744,18.268,39.341,34.135,HARD,20.0,True,1.0,9.0,,,290.0,307.0,208.0,222.0,False
ANT,12,21.0,91.807,18.115,38.31,35.382,HARD,21.0,True,1.0,8.0,,,292.0,308.0,210.0,319.0,False
ANT,12,22.0,90.518,18.003,38.311,34.204,HARD,22.0,True,1.0,8.0,,,291.0,314.0,209.0,314.0,False
ANT,12,23.0,90.129,18.029,38.114,33.986,HARD,23.0,True,1.0,8.0,,,290.0,305.0,209.0,319.0,False
ANT,12,24.0,91.287,17.982,39.183,34.122,HARD,24.0,True,1.0,9.0,,,292.0,314.0,210.0,304.0,False
ANT,12,25.0,90.2,17.954,38.377,33.869,HARD,25.0,True,1.0,9.0,,,293.0,315.0,208.0,324.0,False
ANT,12,26.0,89.821,17.92,38.414,33.487,HARD,26.0,True,1.0,9.0,,,290.0,299.0,209.0,312.0,False
ANT,12,27.0,91.272,17.941,38.932,34.399,HARD,27.0,True,1.0,10.0,,,288.0,302.0,210.0,298.0,False
ANT,12,28.0,90.684,18.022,38.349,34.313,HARD,28.0,True,1.0,10.0,,,290.0,302.0,208.0,314.0,False
ANT,12,29.0,90.334,18.02,38.22,34.094,HARD,29.0,True,1.0,10.0,,,290.0,307.0,209.0,321.0,False
ANT,12,30.0,91.188,18.054,38.474,34.66,HARD,30.0,True,1.0,11.0,,,291.0,314.0,207.0,327.0,False
ANT,12,31.0,91.017,18.166,39.131,33.72,HARD,31.0,True,1.0,11.0,,,290.0,304.0,210.0,305.0,False
ANT,12,32.0,92.815,17.919,39.043,35.853,HARD,32.0,True,1.0,13.0,6417.849,,288.0,310.0,,293.0,False
ANT,12,33.0,110.724,39.422,38.675,32.627,MEDIUM,1.0,True,2.0,20.0,,6440.688,283.0,298.0,214.0,305.0,False
ANT,12,34.0,88.029,17.775,37.908,32.346,MEDIUM,2.0,True,2.0,19.0,,,288.0,298.0,214.0,305.0,True
ANT,12,35.0,88.319,17.814,38.042,32.463,MEDIUM,3.0,True,2.0,19.0,,,289.0,301.0,214.0,307.0,False
ANT,12,36.0,88.185,17.763,38.109,32.313,MEDIUM,4.0,True,2.0,19.0,,,289.0,302.0,213.0,308.0,False
ANT,12,37.0,88.677,17.764,38.224,32.689,MEDIUM,5.0,True,2.0,19.0,,,293.0,301.0,212.0,308.0,False
ANT,12,38.0,88.959,17.813,38.049,33.097,MEDIUM,6.0,True,2.0,19.0,,,292.0,312.0,212.0,306.0,False
ANT,12,39.0,89.347,17.809,37.744,33.794,MEDIUM,7.0,True,2.0,18.0,,,295.0,305.0,212.0,326.0,False
ANT,12,40.0,89.261,17.744,37.991,33.526,MEDIUM,8.0,True,2.0,18.0,,,294.0,323.0,212.0,311.0,False
ANT,12,41.0,88.13,17.729,37.82,32.581,MEDIUM,9.0,True,2.0,16.0,,,296.0,299.0,212.0,328.0,False
ANT,12,42.0,88.174,17.644,38.139,32.391,MEDIUM,10.0,True,2.0,16.0,,,292.0,299.0,214.0,306.0,False
ANT,12,43.0,88.398,17.601,38.175,32.622,MEDIUM,11.0,True,2.0,14.0,,,294.0,299.0,212.0,305.0,False
ANT,12,44.0,88.503,17.805,38.146,32.552,MEDIUM,12.0,True,2.0,14.0,,,293.0,303.0,213.0,306.0,False
ANT,12,45.0,89.001,17.731,38.192,33.078,MEDIUM,13.0,True,2.0,14.0,,,294.0,301.0,213.0,307.0,False
ANT,12,46.0,88.883,17.684,37.963,33.236,MEDIUM,14.0,True,2.0,14.0,,,295.0,312.0,212.0,312.0,False
ANT,12,47.0,88.104,17.73,37.791,32.583,MEDIUM,15.0,True,2.0,13.0,,,295.0,327.0,214.0,327.0,False
ANT,12,48.0,88.89,17.726,38.373,32.791,MEDIUM,16.0,True,2.0,13.0,,,293.0,297.0,211.0,304.0,False
ANT,12,49.0,88.862,17.729,38.284,32.849,MEDIUM,17.0,True,2.0,13.0,,,295.0,300.0,211.0,309.0,False
ANT,12,50.0,88.865,17.715,38.414,32.736,MEDIUM,18.0,True,2.0,13.0,,,294.0,300.0,212.0,309.0,False
ANT,12,51.0,89.698,17.701,38.514,33.483,MEDIUM,19.0,True,2.0,14.0,,,295.0,296.0,212.0,298.0,False
ANT,12,52.0,88.866,17.678,38.394,32.794,MEDIUM,20.0,True,2.0,14.0,,,295.0,306.0,212.0,309.0,False
ANT,12,53.0,89.395,17.721,38.802,32.872,MEDIUM,21.0,True,2.0,14.0,,,295.0,303.0,212.0,311.0,False
ANT,12,54.0,90.005,17.724,38.578,33.703,MEDIUM,22.0,True,2.0,15.0,,,295.0,294.0,209.0,311.0,False
ANT,12,55.0,89.512,17.986,38.47,33.056,MEDIUM,23.0,True,2.0,15.0,,,295.0,301.0,210.0,306.0,False
ANT,12,56.0,89.734,17.766,37.973,33.995,MEDIUM,24.0,True,2.0,15.0,,,295.0,331.0,209.0,327.0,False
ANT,12,57.0,89.712,17.937,37.978,33.797,MEDIUM,25.0,True,2.0,15.0,,,296.0,320.0,212.0,324.0,False
ANT,12,58.0,89.63,17.848,37.897,33.885,MEDIUM,26.0,True,2.0,15.0,,,295.0,326.0,207.0,328.0,False
ALB,23,1.0,99.757,,39.827,35.799,SOFT,1.0,True,1.0,15.0,,,281.0,282.0,213.0,313.0,False
ALB,23,2.0,91.71,18.563,38.125,35.022,SOFT,2.0,True,1.0,15.0,,,288.0,292.0,207.0,326.0,True
ALB,23,3.0,90.224,18.233,37.994,33.997,SOFT,3.0,True,1.0,15.0,,,289.0,315.0,210.0,326.0,True
ALB,23,4.0,90.874,18.118,37.899,34.857,SOFT,4.0,True,1.0,15.0,,,288.0,301.0,208.0,334.0,False
ALB,23,5.0,90.314,18.337,38.112,33.865,SOFT,5.0,True,1.0,15.0,,,287.0,316.0,211.0,327.0,False
ALB,23,6.0,90.223,18.158,37.825,34.24,SOFT,6.0,True,1.0,15.0,,,289.0,315.0,210.0,327.0,True
ALB,23,7.0,90.42,18.215,38.16,34.045,SOFT,7.0,True,1.0,15.0,,,287.0,314.0,209.0,323.0,False
ALB,23,8.0,91.974,18.247,37.994,35.733,SOFT,8.0,True,1.0,17.0,4235.232,,286.0,323.0,,328.0,False
ALB,23,9.0,109.36,38.06,37.887,33.413,HARD,1.0,True,2.0,20.0,,4256.84,288.0,306.0,212.0,331.0,False
ALB,23,10.0,89.374,18.04,38.238,33.096,HARD,2.0,True,2.0,20.0,,,286.0,301.0,216.0,306.0,True
ALB,23,11.0,89.807,18.074,38.413,33.32,HARD,3.0,True,2.0,20.0,,,286.0,301.0,214.0,308.0,False
ALB,23,12.0,89.46,17.936,38.354,33.17,HARD,4.0,True,2.0,20.0,,,287.0,302.0,214.0,311.0,False
ALB,23,13.0,89.692,18.1,38.346,33.246,HARD,5.0,True,2.0,20.0,,,286.0,302.0,213.0,314.0,False
ALB,23,14.0,89.793,17.98,38.345,33.468,HARD,6.0,True,2.0,19.0,,,287.0,305.0,212.0,312.0,False
ALB,23,15.0,89.819,18.01,38.515,33.294,HARD,7.0,True,2.0,17.0,,,286.0,304.0,211.0,313.0,False
ALB,23,16.0,89.907,17.982,38.485,33.44,HARD,8.0,True,2.0,16.0,,,287.0,300.0,212.0,313.0,False
ALB,23,17.0,90.133,18.027,38.509,33.597,HARD,9.0,True,2.0,16.0,,,289.0,306.0,211.0,316.0,False
ALB,23,18.0,89.987,18.099,38.432,33.456,HARD,10.0,True,2.0,16.0,,,287.0,301.0,210.0,315.0,False
ALB,23,19.0,90.047,18.08,38.359,33.608,HARD,11.0,True,2.0,15.0,,,287.0,306.0,210.0,318.0,False
ALB,23,20.0,90.109,18.164,38.35,33.595,HARD,12.0,True,2.0,14.0,,,287.0,304.0,212.0,317.0,False
ALB,23,21.0,90.27,18.2,38.43,33.64,HARD,13.0,True,2.0,14.0,,,288.0,307.0,209.0,317.0,False
ALB,23,22.0,90.298,18.156,38.447,33.695,HARD,14.0,True,2.0,13.0,,,289.0,307.0,211.0,317.0,False
ALB,23,23.0,90.621,18.346,38.516,33.759,HARD,15.0,True,2.0,13.0,,,284.0,310.0,210.0,318.0,False
ALB,23,24.0,90.388,18.218,38.501,33.669,HARD,16.0,True,2.0,13.0,,,289.0,312.0,209.0,316.0,False
ALB,23,25.0,90.934,18.047,38.942,33.945,HARD,17.0,True,2.0,14.0,,,291.0,285.0,209.0,318.0,False
ALB,23,26.0,90.294,18.175,38.544,33.575,HARD,18.0,True,2.0,14.0,,,289.0,306.0,210.0,316.0,False
ALB,23,27.0,90.113,18.052,38.451,33.61,HARD,19.0,True,2.0,14.0,,,288.0,309.0,211.0,317.0,False
ALB,23,28.0,91.014,18.056,38.881,34.077,HARD,20.0,True,2.0,15.0,,,289.0,301.0,210.0,318.0,False
ALB,23,29.0,90.422,18.017,38.669,33.736,HARD,21.0,True,2.0,15.0,,,291.0,306.0,210.0,318.0,False
ALB,23,30.0,90.215,18.065,38.449,33.701,HARD,22.0,True,2.0,15.0,,,291.0,313.0,211.0,317.0,False
ALB,23,31.0,90.539,18.05,38.606,33.883,HARD,23.0,True,2.0,15.0,,,291.0,312.0,209.0,317.0,False
ALB,23,32.0,90.485,18.041,38.688,33.756,HARD,24.0,True,2.0,14.0,,,290.0,306.0,212.0,314.0,False
ALB,23,33.0,91.616,17.983,38.644,34.989,HARD,25.0,True,2.0,13.0,6509.894,,289.0,310.0,,313.0,False
ALB,23,34.0,108.877,37.621,38.292,32.964,MEDIUM,1.0,True,3.0,20.0,,6531.506,284.0,303.0,216.0,306.0,False
ALB,23,35.0,88.588,17.715,37.954,32.919,MEDIUM,2.0,True,3.0,20.0,,,287.0,303.0,215.0,312.0,True
ALB,23,36.0,88.439,17.722,37.873,32.844,MEDIUM,3.0,True,3.0,20.0,,,288.0,305.0,216.0,314.0,True
ALB,23,37.0,88.411,17.651,37.941,32.819,MEDIUM,4.0,True,3.0,20.0,,,290.0,302.0,215.0,314.0,True
ALB,23,38.0,88.569,17.746,37.905,32.918,MEDIUM,5.0,True,3.0,20.0,,,290.0,306.0,215.0,314.0,False
ALB,23,39.0,88.87,17.796,37.902,33.172,MEDIUM,6.0,True,3.0,20.0,,,292.0,310.0,212.0,319.0,False
ALB,23,40.0,89.722,18.175,38.247,33.3,MEDIUM,7.0,True,3.0,19.0,,,291.0,307.0,213.0,329.0,False
ALB,23,41.0,88.777,17.783,38.126,32.868,MEDIUM,8.0,True,3.0,18.0,,,291.0,307.0,215.0,315.0,False
ALB,23,42.0,88.845,17.656,37.909,33.28,MEDIUM,9.0,True,3.0,18.0,,,292.0,321.0,214.0,318.0,False
ALB,23,43.0,88.391,17.613,38.119,32.659,MEDIUM,10.0,True,3.0,15.0,,,295.0,304.0,215.0,328.0,True
ALB,23,44.0,88.507,17.658,37.963,32.886,MEDIUM,11.0,True,3.0,15.0,,,291.0,306.0,214.0,315.0,False
ALB,23,45.0,88.367,17.67,37.88,32.817,MEDIUM,12.0,True,3.0,15.0,,,292.0,306.0,214.0,315.0,True
ALB,23,46.0,88.517,17.74,37.988,32.789,MEDIUM,13.0,True,3.0,15.0,,,292.0,305.0,215.0,315.0,False
ALB,23,47.0,89.563,17.696,38.349,33.518,MEDIUM,14.0,True,3.0,16.0,,,293.0,319.0,211.0,316.0,False
ALB,23,48.0,88.947,17.804,38.338,32.805,MEDIUM,15.0,True,3.0,16.0,,,292.0,308.0,212.0,316.0,False
ALB,23,49.0,89.29,17.686,38.45,33.154,MEDIUM,16.0,True,3.0,16.0,,,294.0,325.0,213.0,318.0,False
ALB,23,50.0,89.526,17.779,38.328,33.419,MEDIUM,17.0,True,3.0,17.0,,,293.0,322.0,211.0,314.0,False
ALB,23,51.0,89.42,17.785,38.194,33.441,MEDIUM,18.0,True,3.0,17.0,,,295.0,324.0,213.0,320.0,False
ALB,23,52.0,89.393,17.797,38.017,33.579,MEDIUM,19.0,True,3.0,17.0,,,295.0,314.0,212.0,333.0,False
ALB,23,53.0,88.627,17.758,38.061,32.808,MEDIUM,20.0,True,3.0,16.0,,,296.0,305.0,213.0,335.0,False
ALB,23,54.0,88.752,17.581,38.382,32.789,MEDIUM,21.0,True,3.0,16.0,,,291.0,299.0,213.0,307.0,False
ALB,23,55.0,88.785,17.596,38.29,32.899,MEDIUM,22.0,True,3.0,16.0,,,294.0,301.0,214.0,309.0,False
ALB,23,56.0,89.061,17.671,38.495,32.895,MEDIUM,23.0,True,3.0,16.0,,,293.0,304.0,212.0,311.0,False
ALB,23,57.0,89.103,17.77,38.165,33.168,MEDIUM,24.0,True,3.0,16.0,,,295.0,307.0,213.0,320.0,False
ALB,23,58.0,89.256,17.751,38.227,33.278,MEDIUM,25.0,True,3.0,16.0,,,295.0,308.0,212.0,319.0,False
HAD,6,1.0,96.661,,39.231,34.447,MEDIUM,1.0,True,1.0,8.0,,,286.0,301.0,211.0,304.0,False
HAD,6,2.0,90.44,18.161,38.034,34.245,MEDIUM,2.0,True,1.0,8.0,,,283.0,312.0,209.0,315.0,True
HAD,6,3.0,90.211,18.233,38.155,33.823,MEDIUM,3.0,True,1.0,8.0,,,289.0,309.0,208.0,315.0,True
HAD,6,4.0,90.237,18.253,38.216,33.768,MEDIUM,4.0,True,1.0,8.0,,,285.0,309.0,208.0,321.0,False
HAD,6,5.0,90.261,18.304,38.132,33.825,MEDIUM,5.0,True,1.0,8.0,,,286.0,310.0,206.0,314.0,False
HAD,6,6.0,90.555,18.336,38.161,34.058,MEDIUM,6.0,True,1.0,8.0,,,287.0,309.0,207.0,319.0,False
HAD,6,7.0,90.289,18.075,38.19,34.024,MEDIUM,7.0,True,1.0,8.0,,,287.0,306.0,205.0,311.0,False
HAD,6,8.0,90.416,18.144,38.302,33.97,MEDIUM,8.0,True,1.0,8.0,,,287.0,312.0,207.0,313.0,False
HAD,6,9.0,90.078,18.099,38.215,33.764,MEDIUM,9.0,True,1.0,8.0,,,286.0,313.0,207.0,327.0,False
HAD,6,10.0,90.346,18.159,38.373,33.814,MEDIUM,10.0,True,1.0,8.0,,,283.0,310.0,206.0,319.0,False
HAD,6,11.0,90.94,18.158,39.14,33.642,MEDIUM,11.0,True,1.0,8.0,,,284.0,295.0,208.0,302.0,False
HAD,6,12.0,90.633,18.078,39.151,33.404,MEDIUM,12.0,True,1.0,8.0,,,284.0,295.0,206.0,302.0,False
HAD,6,13.0,91.064,18.302,39.185,33.577,MEDIUM,13.0,True,1.0,8.0,,,282.0,301.0,208.0,295.0,False
HAD,6,14.0,92.759,18.281,39.255,35.223,MEDIUM,14.0,True,1.0,9.0,4774.627,,284.0,301.0,,295.0,False
HAD,6,15.0,110.245,38.398,38.825,33.022,HARD,1.0,True,2.0,18.0,,4796.55,286.0,295.0,210.0,292.0,False
HAD,6,16.0,89.839,17.896,38.76,33.183,HARD,2.0,True,2.0,17.0,,,288.0,289.0,212.0,297.0,True
HAD,6,17.0,90.142,18.218,38.904,33.02,HARD,3.0,True,2.0,17.0,,,281.0,296.0,210.0,293.0,False
HAD,6,18.0,89.869,18.107,38.685,33.077,HARD,4.0,True,2.0,17.0,,,282.0,293.0,209.0,302.0,False
HAD,6,19.0,90.478,18.201,38.845,33.432,HARD,5.0,True,2.0,16.0,,,283.0,292.0,209.0,300.0,False
HAD,6,20.0,90.028,18.058,38.758,33.212,HARD,6.0,True,2.0,15.0,,,287.0,299.0,211.0,298.0,False
HAD,6,21.0,90.305,18.222,38.983,33.1,HARD,7.0,True,2.0,15.0,,,285.0,293.0,209.0,297.0,False
HAD,6,22.0,89.788,18.077,38.602,33.109,HARD,8.0,True,2.0,14.0,,,285.0,298.0,210.0,300.0,True
HAD,6,23.0,90.078,17.886,38.905,33.287,HARD,9.0,True,2.0,14.0,,,286.0,307.0,210.0,309.0,False
HAD,6,24.0,90.621,17.992,38.548,34.081,HARD,10.0,True,2.0,15.0,,,287.0,326.0,209.0,298.0,False
HAD,6,25.0,92.178,18.416,40.326,33.436,HARD,11.0,True,2.0,16.0,,,200.0,299.0,208.0,306.0,False
HAD,6,26.0,89.989,18.018,38.824,33.147,HARD,12.0,True,2.0,16.0,,,286.0,291.0,210.0,301.0,False
HAD,6,27.0,90.0,18.022,38.783,33.195,HARD,13.0,True,2.0,16.0,,,287.0,295.0,209.0,306.0,False
HAD,6,28.0,89.879,17.918,38.668,33.293,HARD,14.0,True,2.0,16.0,,,288.0,303.0,210.0,307.0,False
HAD,6,29.0,90.356,17.917,38.972,33.467,HARD,15.0,True,2.0,16.0,,,290.0,294.0,208.0,300.0,False
HAD,6,30.0,90.232,17.997,38.733,33.502,HARD,16.0,True,2.0,16.0,,,289.0,303.0,211.0,304.0,False
HAD,6,31.0,90.425,18.098,38.97,33.357,HARD,17.0,True,2.0,16.0,,,288.0,293.0,207.0,289.0,False
HAD,6,32.0,91.414,18.013,38.88,34.521,HARD,18.0,True,2.0,16.0,,,289.0,299.0,208.0,313.0,False
HAD,6,33.0,90.562,18.071,38.925,33.566,HARD,19.0,True,2.0,14.0,,,289.0,296.0,210.0,313.0,False
HAD,6,34.0,90.485,17.956,38.976,33.553,HARD,20.0,True,2.0,13.0,,,288.0,297.0,210.0,302.0,False
HAD,6,35.0,90.197,18.006,39.009,33.182,HARD,21.0,True,2.0,13.0,,,288.0,291.0,210.0,296.0,False
HAD,6,36.0,89.623,17.914,38.729,32.98,HARD,22.0,True,2.0,13.0,,,288.0,297.0,211.0,301.0,True
HAD,6,37.0,89.448,17.821,38.794,32.833,HARD,23.0,True,2.0,13.0,,,288.0,293.0,210.0,302.0,True
HAD,6,38.0,90.562,17.871,38.934,33.757,HARD,24.0,True,2.0,14.0,,,285.0,285.0,211.0,304.0,False
HAD,6,39.0,90.066,18.115,38.759,33.192,HARD,25.0,True,2.0,14.0,,,290.0,295.0,210.0,307.0,False
HAD,6,40.0,89.879,17.923,38.838,33.118,HARD,26.0,True,2.0,14.0,,,287.0,296.0,210.0,302.0,False
HAD,6,41.0,89.381,17.736,38.777,32.868,HARD,27.0,True,2.0,14.0,,,289.0,295.0,212.0,306.0,False
HAD,6,42.0,89.515,17.884,38.648,32.983,HARD,28.0,True,2.0,14.0,,,286.0,297.0,211.0,305.0,False
HAD,6,43.0,89.625,17.88,38.804,32.941,HARD,29.0,True,2.0,12.0,,,289.0,303.0,212.0,303.0,False
HAD,6,44.0,90.447,17.854,38.696,33.897,HARD,30.0,True,2.0,13.0,,,288.0,314.0,209.0,304.0,False
HAD,6,45.0,89.833,17.949,38.821,33.063,HARD,31.0,True,2.0,13.0,,,290.0,296.0,212.0,301.0,False
HAD,6,46.0,89.415,17.824,38.685,32.906,HARD,32.0,True,2.0,13.0,,,291.0,296.0,211.0,305.0,True
HAD,6,47.0,89.891,17.742,38.55,33.599,HARD,33.0,True,2.0,14.0,,,289.0,293.0,210.0,304.0,False
HAD,6,48.0,89.57,17.901,38.669,33.0,HARD,34.0,True,2.0,14.0,,,288.0,292.0,211.0,301.0,False
HAD,6,49.0,90.059,17.806,38.714,33.539,HARD,35.0,True,2.0,15.0,,,291.0,314.0,211.0,311.0,False
HAD,6,50.0,89.522,17.853,38.797,32.872,HARD,36.0,True,2.0,15.0,,,291.0,298.0,210.0,301.0,False
HAD,6,51.0,90.082,17.814,38.65,33.618,HARD,37.0,True,2.0,16.0,,,289.0,302.0,210.0,306.0,False
HAD,6,52.0,89.375,17.891,38.615,32.869,HARD,38.0,True,2.0,16.0,,,289.0,305.0,210.0,306.0,True
HAD,6,53.0,90.475,17.787,38.978,33.71,HARD,39.0,True,2.0,17.0,,,288.0,315.0,210.0,304.0,False
HAD,6,54.0,89.999,17.933,38.837,33.229,HARD,40.0,True,2.0,17.0,,,291.0,297.0,210.0,309.0,False
HAD,6,55.0,89.599,17.89,38.739,32.97,HARD,41.0,True,2.0,17.0,,,290.0,295.0,210.0,303.0,False
HAD,6,56.0,89.451,17.773,38.631,33.047,HARD,42.0,True,2.0,17.0,,,290.0,298.0,211.0,307.0,False
HAD,6,57.0,90.979,19.631,38.109,33.239,HARD,43.0,True,2.0,17.0,,,290.0,324.0,211.0,328.0,False
LAW,30,1.0,98.029,,39.405,35.128,MEDIUM,1.0,True,1.0,11.0,,,284.0,293.0,212.0,300.0,False
LAW,30,2.0,90.799,18.586,38.073,34.14,MEDIUM,2.0,True,1.0,11.0,,,285.0,305.0,211.0,304.0,True
